Views,Comments,Likes,Shares,Duration,Created,Description,Link
1255,1,27,1,0,1617204376,if you're seeing this video massage your calfs! #physicaltherapy #massage #learnontiktok #pujatstherapy,https://www.tiktok.com/@@paulspujats/video/6945839889913105669
5246,3,132,12,44,1616971508,Trouble breathing?!? #fitnesstips #pujatstherapy #triggerpoints #learnontiktok #tiktokpartner,https://www.tiktok.com/@@paulspujats/video/6944839730127293701
510,1,31,11,32,1616628647,Easy Core Workout 💪 #beastmode #DontSweatIt #pujatstherapy #fitnesstips #fyp,https://www.tiktok.com/@@paulspujats/video/6943367149519998213
448,1,23,1,0,1616509532,We all sitz make it good for you 💪😉@celsiusofficial  #chairworkout #DontSweatIt #healthandwellness #pujatstherapy #fyp,https://www.tiktok.com/@@paulspujats/video/6942855552137497862
776,2,27,1,0,1615947550,Boyz n Girls do your thing #viral #igotyou #blowitupboys #blowitup,https://www.tiktok.com/@@paulspujats/video/6940441860473163014
719,1,26,0,0,1615781901,Midnight Snack Attack 🔥#workout #abchallenge #fyp #viral #pujatstherapy,https://www.tiktok.com/@@paulspujats/video/6939730393855839493
916,2,33,1,0,1615674850,Olympic pole vaulter ab routine #YesDayChallenge #athleteappreciation #athletesoftiktok #abworkout #fyp #fypsounds,https://www.tiktok.com/@@paulspujats/video/6939270631326256389
3013,13,183,39,0,1615317797,#duet with @cantgetatextback,https://www.tiktok.com/@@paulspujats/video/6937737100083154181
598,1,16,0,44,1615256158,Upper body pump ⛽ #workoutchallenge #abchallenge #upperbody #mondaymotivation #pujatstherapy  #fyp,https://www.tiktok.com/@@paulspujats/video/6937472354364820742
615,8,25,0,59,1615166635,The Power if @tiktok with @nagisalloum  #storytime #storyofmylife #poweroftiktok,https://www.tiktok.com/@@paulspujats/video/6937087857009888517
630,4,26,1,29,1614989476,This seriously needs to blow up🤯 Also it's Friday then... #itsfriday #blowitupboys #viraltiktok #modellife,https://www.tiktok.com/@@paulspujats/video/6936326969088920838
626,3,45,5,0,1614907856,Only the best for you! #foryoupage #fyp #pujatstherapy #abchallenge #blowitupboys,https://www.tiktok.com/@@paulspujats/video/6935976408401317126
40500,12,921,68,49,1614634100,#duet with @chophosho I'm an Olympic Pole Vaulter and I approve this message ☑️ #foodtiktok #bodyhacks #fyp,https://www.tiktok.com/@@paulspujats/video/6934800600500571397
2266,44,302,28,0,1614480080,Snow Moon Feb 27 #affirmations #lawofatraction #fullmoon #fullmoonwater #pujatstherapy #fyp,https://www.tiktok.com/@@paulspujats/video/6934139073179290885
292,2,12,0,0,1614472483,#ASOSFashunWeek,https://www.tiktok.com/@@paulspujats/video/6934106453489880325
311,2,8,0,0,1614379532,It's Friday then... What the camera sees on the set #modeling #ontheset #friday #fyp,https://www.tiktok.com/@@paulspujats/video/6933707238120918278
518,6,38,2,24,1614268431,Did you woke up with painful/ stiff neck!? #trythis #neckfix #pujatstherapy #fyp #neckpain,https://www.tiktok.com/@@paulspujats/video/6933230073172512006
323,1,29,0,0,1614016637,Monday motivation 🔥❄️ #fyp #pujatstherapy #runningonwater #running #runningtips,https://www.tiktok.com/@@paulspujats/video/6932148624503655685
705,8,35,2,0,1613933019,#stitch with @jess.subject22  It's all for jokes she's on her wellness journey this is only for comedy purpose #comedy #funny #foryoupage,https://www.tiktok.com/@@paulspujats/video/6931789493045398790
589,7,27,0,0,1613758251,Could you gues any other things? leave a comment if you could. A short story #me #story #storytime #foryoupage,https://www.tiktok.com/@@paulspujats/video/6931038867256528133
501,2,27,2,14,1613658143,Sub Zero Workout 🥶 #colddays,https://www.tiktok.com/@@paulspujats/video/6930608881303424262
1289,2,46,5,18,1613581378,Fix your back while sleeping 💤 #backpainrelief #therapytiktok  #physiotherapy #wellnesstok #learnontiktok #pujatstherapy,https://www.tiktok.com/@@paulspujats/video/6930279198888086790
1536,11,69,1,0,1613531048,so supposedly this song makes you go viral #polevault,https://www.tiktok.com/@@paulspujats/video/6930063006206364933
1010,2,40,2,0,1613520769,,https://www.tiktok.com/@@paulspujats/video/6930018874834439430
3393,6,60,3,31,1613316346,Do your feet hurt 🤕 try this ☝️ #therapy #physicaltherapy #oddlysatisfying #pujatstherapy #learnontiktok,https://www.tiktok.com/@@paulspujats/video/6929140891244399878
479,0,20,2,0,1613227120,Benefits include lower your stress and balances your sex hormones #sextok #lunarnewyear #hormonalacne #learnontiktok #pujatstherapy,https://www.tiktok.com/@@paulspujats/video/6928757656245062918
468,0,17,1,58,1613052611,Chinese New Year Ritual #chinesenewyear #chinesenewyear2021 #lunarnewyear #pujatstherapy,https://www.tiktok.com/@@paulspujats/video/6928008145033792773
337,4,17,0,14,1612792938,Lets go #pujatstherapy,https://www.tiktok.com/@@paulspujats/video/6926892846163315973
392,0,13,3,30,1612707759,Last part of Heart Health Practice ❤️#HealthyHeart #pujatstherapy,https://www.tiktok.com/@@paulspujats/video/6926527019991698694
308,1,19,1,59,1612621255,Heavenly Gate mudra for peace of mind 💆 #HealthyHeart #pujatstherapy,https://www.tiktok.com/@@paulspujats/video/6926155488832883973
286,1,18,1,59,1612536115,Life saving mudras #HealthyHeart #pujatstherapy,https://www.tiktok.com/@@paulspujats/video/6925789811475336454
289,1,17,1,52,1612470598,square pranayama & life saving mudras part I #HealthyHeart #pujatstherapy,https://www.tiktok.com/@@paulspujats/video/6925508444870954245
465,0,29,5,36,1612149088,Lets fix those hips and posture! 🤙#pujatstherapy #physicaltherapy #triggerpointtherapy #learnontiktok #clf2020taughtme,https://www.tiktok.com/@@paulspujats/video/6924127533239766277
631,0,32,4,42,1612121439,Anterior Pelvic tilt SYMPTOMS & #greatest FIX #pujatstherapy #clf2020taughtme #learnontiktok  #中国 #病毒式的,https://www.tiktok.com/@@paulspujats/video/6924008816958901509
557,0,22,0,30,1612016200,squeaky and popping 🍾 joints  #pujatstherapy #learnontiktok #clf2020taughtme  #中国  #为了你 #物理,https://www.tiktok.com/@@paulspujats/video/6923556798074998021
59100,47,2845,685,37,1611769093,knee popping 🍾? do these and thank me later 👼 #learnontiktok  #pujatstherapy #kneepain #kneepainrelief #clf2020taughtme,https://www.tiktok.com/@@paulspujats/video/6922495501640224006
563,5,47,7,47,1611521325,Another day getting healthier from within 🔥❤️#pujatstherapy #advicetok #learnontiktok  #clf2020taughtme #nauli,https://www.tiktok.com/@@paulspujats/video/6921431329003408646
1167,0,48,8,28,1611108079,fixing hunched backs since 1991 😄🤙 #learnontiktok #clf2020taughtme #advicetok #pujatstherapy #fyp,https://www.tiktok.com/@@paulspujats/video/6919656447835917573
364,5,25,2,59,1610929804,#stitch with @sanjanamusic Advice from Olympic athlete #clf2020taughtme  #learnontiktok #advicetok,https://www.tiktok.com/@@paulspujats/video/6918890765552815365
413,0,20,0,18,1610808293,Pujats Therapy Balls available Now @ pujats.org/store #pujatstherapy #clf2020taughtme #learnontiktok,https://www.tiktok.com/@@paulspujats/video/6918368849570090246
476,3,16,3,20,1610723134,5 Easy Ab Sets🥵🤗 #clf2020taughtme #learnontiktok #fitnessroutine #pujatstherapy,https://www.tiktok.com/@@paulspujats/video/6918003098657049861
464,16,78,0,31,1610492051,Proposal was everything but ordinary 🥰 #proposal  #clf2020taughtme #learnontiktok,https://www.tiktok.com/@@paulspujats/video/6917010624493014278
7463,9,117,0,8,1610402504,weeee #polevaultedition #clf2020taughtme #polevault #viral,https://www.tiktok.com/@@paulspujats/video/6916626040588602629
412,1,14,0,12,1610309997,why should u werkout 🤔😏@celsiusofficial #FitnessRoutine #clf2020taughtme #learnontiktok,https://www.tiktok.com/@@paulspujats/video/6916228713906523397
4951,7,126,4,10,1610042304,#ihopeidontfall,https://www.tiktok.com/@@paulspujats/video/6915078977832963333
1719,5,73,19,59,1609360593,Lung health 💯 #learnontiktok #clf2020taughtme  #chestphysicaltherpy  #cpt #chestphysiotherapy  #pujatstherapy,https://www.tiktok.com/@@paulspujats/video/6912151058856840453
361,0,22,0,30,1609277564,one foot squatt challange on a narrow pipe 🤙#clf2020taughtme #learnontiktok #pujatstherapy #squats,https://www.tiktok.com/@@paulspujats/video/6911794453237746950
359,3,32,2,43,1609212537,Do you have tight hips? 🧐try this 🙌 #pujatstherapy #yogaforhips #learnontiktok #clf2020taughtme #yogi,https://www.tiktok.com/@@paulspujats/video/6911515151896235269
431,11,20,1,48,1609182896,Let me know if you want one #triggerpointtherapy #massagetherapy #clf2020taughtme #learnontiktok #pujatstherapy,https://www.tiktok.com/@@paulspujats/video/6911387732522683653
1057,2,22,2,49,1609027878,calf pain/ #triggerpointtherapy #physiotherapyworks  #learnontiktok  #clf2020taughtme  #recommendation,https://www.tiktok.com/@@paulspujats/video/6910722054077598982
1381,0,50,1,33,1609020932,Shin splint recovery #clf2020taughtme  #recommendation  #physiotherapyworks #learnontiktok  #triggerpoints,https://www.tiktok.com/@@paulspujats/video/6910692221763243270
1646,2,41,0,15,1608857061,How to be more flexible 🤸‍♂️ #triggerpointtherapy  #learnontiktok  #physiotherapy #clf2020taughtme #inverted,https://www.tiktok.com/@@paulspujats/video/6909988403018878213
1324,2,35,3,27,1608778163,Trigger Points for Shins #learnontiktok #clf2020taughtme #physiotherapy #triggerpointtherapy,https://www.tiktok.com/@@paulspujats/video/6909649523711249669
892,1,51,0,15,1608745393,The upside down Lotus flower #clf2020taughtme #learnontiktok #upsidedownchallenge,https://www.tiktok.com/@@paulspujats/video/6909508784176090373
768,6,26,0,15,1608667036,Pauls Pujats Health and Welness Organization  GIFTS #PerfectGifts  #clf2020taughtme  #learnontiktok  #tiktokpartner,https://www.tiktok.com/@@paulspujats/video/6909172249727749381
1910,3,125,1,51,1608664023,Trigger points for feet & calf muscle. #triggerpoints #physio #physiotherapy  #tiktokpartner #learnontiktok  #clf2020taughtme,https://www.tiktok.com/@@paulspujats/video/6909159314439589126
2395,0,47,4,52,1608577577,Trigger points for feet #triggerpointtherapy #physiotherapy  #physio #CLF2020TaughtMe #tiktokpartner  #learnontiktok,https://www.tiktok.com/@@paulspujats/video/6908788026487377158
762,0,87,2,55,1608217505,Im giving private responses to first 20 people. Send your questions  to the link in my IG bio! #physiotherapy  #therapy #didyouknow  #learnontiktok,https://www.tiktok.com/@@paulspujats/video/6907241460098141445
1277,0,251,2,29,1607523079,pizza championships are coming up so we getting ready 15kg pizza 🍕 #polevault #polebaulting #learnontiktok #fail #failvideo,https://www.tiktok.com/@@paulspujats/video/6904258877269822726
2585,1,163,5,22,1607105968,Reply to @goodies_wilson778 This is what happens when a pole snaps 😄😬😬😬 #polevault #fail #failvideo #polevaulting #learnontiktok,https://www.tiktok.com/@@paulspujats/video/6902467387426114822
1411,6,139,1,18,1606834612,Jump over 1.22m How high can you go? #polevault #polevaulting #pushups #crazy #crazyvideos,https://www.tiktok.com/@@paulspujats/video/6901301731758542085
1901,2,103,0,7,1606747104,when you miss the box 😅 #polevault #polevaulting #fail #failvideo #failarmy,https://www.tiktok.com/@@paulspujats/video/6900926092358585606
2060,6,84,1,12,1606662605,sometimes it be like that 🤣 #fail #failvideo #failarmy #polevault #polevaulting,https://www.tiktok.com/@@paulspujats/video/6900562965993409797
2280,2,85,1,5,1606521203,it's all in the wrists 🙌😀 #polevaulting #polevault #learnontiktok #gymnastics #calisthenics,https://www.tiktok.com/@@paulspujats/video/6899955878200429830
1535,0,49,0,8,1606398465,It's called the seat rest with no seat rest 💪 #gymnastics #jumpersworld #learnontiktok #polevault #polevaulting,https://www.tiktok.com/@@paulspujats/video/6899428688346057989
789,0,46,3,13,1606314657,another drill to strenghtening the left arm chest movement & strong takeoff #polevault #polevaulting #learnontiktok #jumpersworld #myrecommendation,https://www.tiktok.com/@@paulspujats/video/6899068508970257670
1977,5,186,0,11,1606228650,New Drill for Vaulters or Parkur enthusiasts #polevault #polevaulting #parkur #learnontiktok #myrecommendation,https://www.tiktok.com/@@paulspujats/video/6898699346456481030
726,2,60,0,11,1606143850,Tarzan of Pole Vault #polevault #polevaulting #myrecommendation #animalsdoingthings #learnontiktok,https://www.tiktok.com/@@paulspujats/video/6898335006222028037
1115,10,95,2,22,1604609312,who did it better?  #animalsdoingthings #polevault #polevaulting #learnontiktok #MyRecommendation,https://www.tiktok.com/@@paulspujats/video/6891744330042625285
2894,13,198,1,7,1604412555,#duet with @madisonohora chalange accepted 🐾#handstand #fyp #learnontiktok #handstandchallenge,https://www.tiktok.com/@@paulspujats/video/6890899092126305542
1128,9,66,3,21,1604327654,who knew? spider man is a Yogi 😄#happyhallowen #hallowenlook #mycostume #spookyseason2020 #marvelstudios,https://www.tiktok.com/@@paulspujats/video/6890534435914009862
3563,7,184,7,20,1604184214,2nd to last final part for Pole Vault System👍 #polevaulting #polevault #pv #tiktokparnter  #learnontiktok  #polevaulter,https://www.tiktok.com/@@paulspujats/video/6889918570701098246
3304,7,456,2,11,1604151839,#happyHalloween 🎃 PV in Spider-Man Suit This my friends @jayskyes 🎧 Beat use this! #trend #polevault #polevaulting #tiktokparnter,https://www.tiktok.com/@@paulspujats/video/6889779262283451654
5600,18,554,4,30,1603982528,The beauty & the beast of Pole Vaulting 😅watch till the end 😫😂 #polevaulter #polevailting #polevault #showupshowoff #polevaultfail,https://www.tiktok.com/@@paulspujats/video/6889052165810310405
6275,14,782,5,15,1603920898,Reply to @gracevfs This is what happens when the "stick" breaks 😫😁 #polevaultfail #failarmy #auch #polevault #learnontiktok #tiktokpartner,https://www.tiktok.com/@@paulspujats/video/6888787708416675078
3615,6,200,0,21,1603849905,Reply to @ceoofmediumboys here you go 😉😅 #polevaulting #polevaultfail #failarmy #learnontiktok #tiktokpartner,https://www.tiktok.com/@@paulspujats/video/6888482745182473478
166600,146,7180,1492,59,1603839394,Lower Back Release #triggerpoint  #healthhack  #selfhelp  #learnontiktok  #tiktokpartner,https://www.tiktok.com/@@paulspujats/video/6888437597312470278
828,4,51,0,18,1603724471,Simple yet effective exercise for Pushoff. #polevault #polevaulting #concept #learnontiktok #tiktokpartner,https://www.tiktok.com/@@paulspujats/video/6887943861356825861
170900,87,4545,30,30,1603555528,Real life Nine Tailed Fox 🦊 #naruto #kyuubi #learnontiktok #tiktokparnter  #tiktokjapan Vid Cred - Vagabondway/YT,https://www.tiktok.com/@@paulspujats/video/6887218339131739398
76000,10,748,24,35,1603550935,Release tension in your upper back 😏☺#musclerecovery  #triggerpoint  #tiktokindia  #learnontiktok  #tiktokpartner,https://www.tiktok.com/@@paulspujats/video/6887198511817837829
135000,48,3442,14,47,1603407713,Part 2. This was a fun edit! Don't make it flop 🙌😁👍  #polevault #polevaulting #satsifying #adayinmylife #learnontiktok #tiktokparnter,https://www.tiktok.com/@@paulspujats/video/6886583523105459461
72700,14,734,10,40,1603308932,Sun Salutation for energy boost ☀️✨🔥 #sunsalutation #concept #пранк #learnontiktok #tiktokpartner,https://www.tiktok.com/@@paulspujats/video/6886159229267365126
1309,3,47,2,38,1603208417,What is Vata Dosha  #vata #learnontiktok  #tiktokpartner #tiktokindia #ayurveda,https://www.tiktok.com/@@paulspujats/video/6885727586962394373
1288,3,267,0,25,1603119543,Watch till the end for one good vault 👍🙏☺️ #levitating #dayinmylife #polevaulting #polevault #tiktokpartner #learnontiktok,https://www.tiktok.com/@@paulspujats/video/6885345719415262469
965,2,52,1,50,1603056112,What is Kapha Dosha #ayurveda #tiktokindia  #tiktokpartner  #learnontiktok #dosha,https://www.tiktok.com/@@paulspujats/video/6885073396900711686
1422,7,81,3,32,1603044402,Worlds Best Pole Vault System #polevaulting #polevault #dayinmylife #learnontiktok #tiktokpartner,https://www.tiktok.com/@@paulspujats/video/6885023105413139717
28900,9,189,6,52,1602962135,what is pitta?! And no not talking about the bread pita😄😅 #teachersoftik  #yogini  #learnontiktok  #tiktokpartner #tiktokusaofficial #tiktokindia,https://www.tiktok.com/@@paulspujats/video/6884669780389858565
1294,5,130,0,20,1602774111,warning don't try this at home lol 😅 #polevault #polevaulting #fail #behimdthescenes #tiktokpartner  #learnontiktok,https://www.tiktok.com/@@paulspujats/video/6883861997952240901
